business_id,topic_1,topic_2,topic_3,topic_4
GOODyMG5DB_wWxYOjS08oA,0.4641949094403414,0.2982583190124385,0.4096533584311254,0.39852560186537533
mPE9wIM9fXWU9IqJk_ueYA,0.7575158961084351,0.47706528466267156,0.3083074531651015,0.411241855150174
9WJd4cqm3ghYA2RxShj3xA,0.30242637836295355,0.2040563088715672,0.24184340438570417,0.18935032605777008
HQl28KMwrEKHqhFrrDqVNQ,0.1932161350172304,0.2077285199973678,0.3645158597127242,0.2849212282661698
p7l2gwNMiyyr7PjMCoqeeA,0.1444717131081208,0.16030008230403908,0.3051549433097336,0.20174257538956075
1bCitUM1BpqnaekkqJsVdQ,0.2663515779668668,0.38241854080264454,0.15549259082324005,0.3515264333687358
IJlEACzNH-i_6Ovppj1KSQ,0.27913682922053157,0.39061548301882315,0.36978561953281486,0.4511618659700993
oqw4S8STSD17Zik8qXxp5w,0.17006313051579297,0.39011007199924275,0.2825528486114987,0.3884562484254339
GnJwQObGXwR7Sly6Bul0EQ,0.18169854946648847,0.22960022106340558,0.37180533180831427,0.229921558830629
nZnebnuZDiBJxEMDxcDF-w,0.16956804893924063,0.11349213141417944,0.36988499467010677,0.2206335103933929
pNpq-Y5SVa-jDMmzp2VsEw,0.0,0.0,0.0,0.0
1gQrMs-I8oKg2p-iRxznzQ,0.25668796646257014,0.3478696151643426,0.21910696911662472,0.4752126420620565
OA5Li3ySzhrbG_WvD_QGYA,0.11119225591090387,0.4162897003226582,0.14112404712782792,0.2685075708963271
dAkg4Tucp7b5AIPwkqjAGg,0.24347725479977714,0.2520871971857831,0.2665644266767476,0.24954789939576713
LNsZJP6jZ11e0tDljOLPiQ,0.19050140161119522,0.10424993523396883,0.2793497025294504,0.11353891327543134
OFaMjL9nLF-A51KHNW8nfg,0.19831245867960715,0.28275034571416174,0.20231779755896798,0.4308941689740457
EH194rct73A1m0XxPp4ABw,0.2872252479157387,0.2815140815212972,0.22535976828416196,0.24422870109952344
EjBZKPyq_G9WMO01N8DnDw,0.18678178312185992,0.24227346740433348,0.17590675657397545,0.2749736879008221
VUb97h3RTg6InKdfgB49Bw,0.3617309174427536,0.5129736702328693,0.24084722528540592,0.2605334514853616
knJh7agyWMdPyndI9dURjw,0.17961954600426788,0.2304208535249268,0.13032371065220008,0.10103599543102808
HYm_XUwKk_s-gCC0kdERDA,0.33197274029513574,0.3341102587094438,0.38737631851092313,0.39404152477052706
Vgdeb9wLsQ2HuK_JG1n8xw,0.28359430015085496,0.4321746204506004,0.40573779376010993,0.35923588021749303
9lDpO8fpgZKd18yskBM3Zw,0.5218525937166298,0.5565677703918006,0.33770289171457085,0.4090617655595518
n0NH0FW8NU3zfeJY3QluMQ,0.17058150587064688,0.3016488699691318,0.24172883324605848,0.14325565174049923
wSAGILK2CFbq5BVZ5D67-A,0.17640104861208342,0.3236513239665009,0.22437233172656665,0.14871089161001516
gUR2pWQKLPgMEm_R_aI_aw,0.31764376330596833,0.19360222533087001,0.181757873942032,0.0984588410484199
W1hXfgnugKfVV1wDhko5lw,0.24825894361672107,0.34530694254978656,0.3360451678759264,0.43342584051274946
cEcTtJIc0h3rRuJWoTgcMg,0.0,0.0,0.0,0.0
IzEHkReZTds6ipOaCq2G6g,0.20539622993761564,0.2907837971315891,0.27305830823369714,0.2627593947052353
iyeanZgAkpCSL4eHoqdhnw,0.1555316235820549,0.27965258093017753,0.20270266988026955,0.47911067415768405
1Oh7JA9EToc_3lkDJ3YEQg,0.661903940533112,0.41536756834584365,0.4525568002139124,0.5321082359546633
vfsbLhXGiXm8lqI12abrbQ,0.3051233456283697,0.3464085250906161,0.36636397788806946,0.5121796573595674
KR2kRmHnRCaNzOUEGoB25w,0.36291658887615547,0.23670776950176775,0.2731775153596067,0.167963814610664
I1qRb4qqQRly7NhIOCkk_Q,0.49262145849423045,0.18643836311188175,0.2690686750177929,0.276153815795941
IbWfINxjH4IwNCsbqFexiA,0.2672485266669769,0.2938316048960637,0.356837731991035,0.3696530415948203
WBay6AZsHMExtMQsRc9-bQ,0.14997736883613547,0.45006964311517195,0.44061770801073863,0.17716924045556917
o4HbgQnUkYnTLsbb6K5hjg,0.5786810865133167,0.1957712212880447,0.21190972317897422,0.22382652408571388
kfbBBxJg-oatbY-YHf7qpw,0.36425952310356546,0.19807366854274253,0.27833407882638184,0.5306199431092152
mgkzOlvtT_PUHIt1ftjcPQ,0.147150221663394,0.308549442260189,0.3715209570077435,0.21004241446421046
WD64Zr_LUXITJVAOFnT5Aw,0.28121644683648284,0.3244274064218358,0.20209001310891506,0.21347350404137577
0lFAD4CuWcQVl9u3-lRaCQ,1.0981339330411293,0.7698901084220117,0.48403859430970403,0.4936079689178401
VOhGHyRcLau12RpZXQVrHw,0.37929764458939264,0.33834585714575643,0.26725102764527625,0.42669434559274766
wHG_iKBpUfizBFIGqoaUnQ,0.3014875162792217,0.501225991856787,0.23356999757559352,0.2532504413024701
bpPhyLoJYmslK8S8WB3X0w,0.4324848578169674,0.382832218758867,0.432100916281328,0.3555537990125924
yhovpO3qCb4QaKT7Xm_rqw,0.29439464674603305,0.2637094805868083,0.22643841731327782,0.37610623621609646
vdloJPM3bSpQTMlwdFek2A,0.13000319225570867,0.32960347357070213,0.19769178916882793,0.26755471493218513
w4a6TuFWArSc29dB51rPNA,0.36341175753924043,0.16348587809670853,0.1641151370884636,0.2323464080624611
CymM3BP68hGigBK_5ap58A,0.32435497200404245,0.43993951074928567,0.4360809252340429,0.37326567820897427
RiGtSzVzc42CKjyZkDxZRA,0.24716501650521022,0.2553303407896942,0.41741784996260156,0.25822677453135473
9tLvZheBcPTYTc5tmxcA7w,0.5129012651595541,0.7270087344955299,0.39247701441343,0.6123534887231883
4S7vWgarCkYjSaN8vrTV9g,0.2840434273044773,0.2732852995941113,0.2656138107879205,0.3174053333083716
Cilu8Dbb-tTHgEBM4-0vZA,0.2892839169791968,0.37017657199085463,0.3122310820721302,0.2816250277178556
Gs_jpJB5f3a1jCQjV7QHQA,0.6163572419289028,0.4415827137936948,0.3715074202591785,0.7873594373481114
J1RDyyPxhioqm8c_fi4P4Q,0.14535755721503482,0.32475000083254707,0.1408592583444506,0.26059275805239335
eBoRFMm14n6Bte5vJIaeSg,0.16691146810441207,0.32810391468692274,0.3979056477333372,0.14647429630784523
ddlnpDxGDDxGGoG_dVXwiw,0.32041817563919567,0.34782148747758407,0.2717090604067021,0.3482564258510862
DuMWyxL4DMcy5A8MXD_67w,0.2550294885134454,0.34818809653559346,0.3164667169303606,0.44908449973165987
XM2qN3PiQbfSYo6zmHgSlQ,0.25448476644500156,0.30169495900338517,0.44750421900288456,0.31965924372353244
l2OHP7IE7mY6eXsxKjG1mw,0.23930506381829741,0.6022755859872392,0.27890952701728244,0.5299781911513245
5k5GU_meOdyYZHDWwfzvKw,0.0,0.0,0.0,0.0
7ED5DPk40iqlMpK1E7XoOg,0.2518856570177123,0.1949729429374929,0.3797951768630458,0.4191671823000309
63zYz1NqVbsS0KqUfB9Etg,0.8375690156548208,0.399683526179878,0.4209727395393093,0.5962693900331314
rbcyzDE8PGPNI7PuIkufMg,0.37504525760216517,0.38279178230906347,0.5905753667504079,0.39301604756394604
Z-e2StSSaqKT2gaHY_bBtQ,0.38461201179578125,0.41010101129266785,0.3667402687195545,0.42920369823366916
Occo0_pOXAUG-eL6gazeGQ,0.28947464592890576,0.47741204039050644,0.34520968123890927,0.2670520589690576
RskjK-ZpTzYH_To-y7gRWA,0.0,0.0,0.0,0.0
UDpV5ZVAWqkfW00GRb4E7g,0.25410442995188354,0.25145695818822955,0.17137778491044905,0.15981798906035957
1KRnx1P4gYlkpmezGTERaA,0.4262123789893642,0.2511698030712952,0.4511699938441639,0.2695824845681882
7UUspdKZeZ_htCYUTNYSMQ,0.5428068900996739,0.7644733922555734,0.42803339463368983,0.35644370170281603
e43cDdpfYKn3PLDq5T2AyQ,0.0,0.0,0.0,0.0
uv2yDGrKCp-SS6JExdRAoA,0.6046192278693195,0.5386719267198737,0.5830517503661647,0.45551655113259115
Y1x-DOdfvlIGxVzDXmd-eg,0.1598826530970718,0.2237056613273792,0.2247806492119114,0.29639243741796306
JFaTPxWQC14VmFnXLv7W1g,0.2713312394968071,0.10459542802974528,0.30399078075672853,0.20066601553000588
39nJBipHiWpGzRUTtDCzFA,0.3547158145556669,0.2279911767364804,0.2646215108554598,0.3811120283376604
_ugTRSY8easGemi8smdaHA,0.5239235587943647,0.33093217994198565,0.23794459717374358,0.34164085545453926
AWapUDjX0ybACN2smqaZig,0.0,0.0,0.0,0.0
wiIVbG2ONHXBa5Vn-Y0fBQ,0.22192830404811548,0.2964312467993443,0.24356486907571215,0.27720016415232573
yA8iKH7GNFzA8jgyvjAg3g,0.2566826157275189,0.18492520259200268,0.2057421549645196,0.3164554948534438
IXLDpnSLYiyz9tjOrpCFpA,0.12653255323405496,0.1931184923940487,0.12887162202351288,0.3664285395587562
9mI2BHTu0at_JA3RA_AEeg,0.20018570149211515,0.2919924126795236,0.43810857161075406,0.27191587924959176
ebgu1HjoE5S45U7oKyq4sw,0.13887632946558492,0.20383615265091526,0.5102707544236607,0.19480374672141296
gp0lkqiaQ-LQFUPwztYl0Q,0.43846879391283167,0.4898727775920547,0.6302725210933726,0.5412377393450958
jXesESAWe36uVfwW6dQHhA,0.2938013947186412,0.3744207583417243,0.31269469438285025,0.2313097832835437
4V2KN03EJMzaoOmLOy5UhQ,0.22454440232841802,0.20002125911035423,0.2307671341705577,0.2822148368692316
pM5OiwjOih7twp4mP0Rmhw,0.2622636002314826,0.29783647872386787,0.4089556310858403,0.640994013031883
Xm5emeWSkEsuk7G-C7IbiQ,0.3211165844343142,0.2529542612935817,0.2883386590625432,0.1997910212109305
MJHSWSh9Ixusz8t_VdL3qA,0.3713586348651362,0.37544780302941966,0.5622531540573754,0.24559988158127163
lcAV3UrerZaBFqD3-QIlMg,0.4654783263695975,0.5462087782463865,0.5069976703159467,0.4269876822092308
PubwGsZPO2N7QBekieMe9w,0.3125277352437733,0.21125595408339018,0.3429670358050511,0.26026730128437797
EvX2fmpW44zKethHtJMQDw,0.8393785772018733,0.47759137055112805,0.44269823756098864,0.5446916501177175
anzCdD5eIEHwydTpXhLlUA,0.37016667858422797,0.19705600418384117,0.23111086851552626,0.2710976499272104
qDqHD4iPXPecT1WnV0JRzA,0.3518779889350858,0.4444160529370924,0.36744403044109764,0.3906413631617835
QMAD8tvYgh53N-AyIvFHAw,0.16408873383697414,0.15754415056382648,0.21908427232882652,0.293978924757905
82aapoEF7sBcxrrP9AWiEw,0.31763548340351594,0.29374021916287746,0.3005155450253907,0.237779868332413
udFcIcbWbxrO8uLF95WnQg,0.16029452573773537,0.17170643903713936,0.2054474793740924,0.606328979396137
IarLBVbjB_rLDdZeCg-ydg,0.21231424907939922,0.30940838186540087,0.4031191333376191,0.450115700166371
OyhCNhJJuJjUt2avxI5POg,0.24403580376553263,0.2776250987769552,0.17177295481312513,0.07983727505928577
yYI8mGlICwa0YfXa7bPbQQ,0.2514509831993224,0.22477187751669192,0.25503603794542584,0.16237275799478312
ATeOjZzE3VOI-RW7FUFJpQ,0.22849744385850682,0.2579172920476989,0.2636361307528702,0.3648860459132598
mzWg3jUw2KePTm9lD-BE4Q,0.2983212264459523,0.22613718502593297,0.4263913549753674,0.6788832550131588
4M09MJwxRx8utAgEntFVrQ,0.2478425848747737,0.1357668216807078,0.37275299472300966,0.16147067510327912
PME-GPdNrrTUJ2uSY16rpg,0.1983996358080409,0.2743430722935085,0.4026232444597432,0.33577266694665897
wmstf9dw0-kN3YThIxx8eQ,0.23200439932124745,0.3676686835551232,0.2709115327344814,0.44343481098347093
XfO5MZI2lH1U2HsMnIsYzg,0.15054128882854634,0.19703125457912068,0.2985080581982551,0.3288861250711551
CKrUu_6XnRMNsjTPAd1_1g,0.0,0.0,0.0,0.0
j4yy849UTOiLe7VVnBCwnQ,0.3182031277753766,0.4357778191651376,0.21720153777529397,0.2280486546922183
oq9bF1KUzSldObMSQ_aalQ,0.21095987123732873,0.23097933442352228,0.39952347048295983,0.16150671650523576
y-510QoccKhLxLL-VN_pig,0.42886773129763117,0.26090884860628794,0.26785682563755203,0.22475220484047895
Md6NWl54ny8hA-NVaYZuew,0.20200036826947257,0.20522726249467868,0.2276088096728658,0.4586863107522623
4atSImzr8PIsP9P2vIVfXA,0.0,0.0,0.0,0.0
7tiobQOY3WLYYJl4uMEfrQ,0.21195491343187847,0.2714353739409197,0.2830788080033412,0.38219454872439534
W07TY9cx2ZpDQyAn0ynMQg,0.38488161462522397,0.15822455367078223,0.1329180409216783,0.14378919558543996
bNt_GCxZjWZne1odwDicLg,0.2171541743927897,0.18896584988233525,0.41904585714198206,0.357338762598545
Sp7JQ7O8aaNatAgEwAFTfg,0.19883434639496844,0.32001259032973567,0.2569514159362333,0.42398308117434585
u-IVGF-wGwvxuj3uKQW8qw,0.3765089662612391,0.203508642336711,0.2650805430087739,0.2820984595295226
uBGPTzye3wrxZPf54AXuFg,0.20010151959175632,0.28025095123708754,0.16325250231047264,0.24986237492478386
tXJkGjBkGOZHWAcCmlzS6w,0.37671503631582715,0.4226072906637333,0.6220925324006753,0.3381414633396189
nGD94nE6GJSM9qaroe6v_A,0.20095426897255528,0.33231166842771137,0.2976678833943356,0.39487194785073354
cX2Nr_XmGYlMaBW35M0sUg,0.2728033851524988,0.17543968568162477,0.17645106994227439,0.20811700909005404
mLjDh0vQYBCY6g9T1HczVw,0.17340457361804554,0.29577802063124076,0.2046412981659967,0.15236481818335365
Xm0BdTIRqtTIgacx_JjICA,0.3305431435888277,0.346005851271095,0.3319382084047679,0.7186881665978576
C-Z6td1KtD6R_kwZLYh7mQ,0.36969762053648647,0.3707382411817036,0.38986773857557716,0.44375033498419364
L2njv1aLZMjGUEEThUldog,0.38841875854600555,0.463363870191574,0.4638073852794131,0.44402469970889336
vb-x0VS3JsMrFyrp5R9AgA,0.3779859562930141,0.5575384749971642,0.44852517813023035,0.3425013434826685
HGc61UN2Gr9RGQXC6mXFNQ,0.43455336036916953,0.39121190815429435,0.48494270258325345,0.6354688436131807
wpDxUJ8hs3MUEH17vTR-HQ,0.24734788378882494,0.38668230656216657,0.2747293151875687,0.4774500532187336
Ih0f0UyhFufm3C7kR72DSQ,0.18500506533995537,0.17071922788854907,0.3648525934621029,0.35908866851304366
ZalWvpZ4Tv4AMHtHG0DwrQ,0.26626287041874536,0.3403413200108422,0.5313428666204008,0.3275951498635538
8R6VkHg7pNvW0mW2_KjDDg,0.22061699134644958,0.12749737280760642,0.29262536868882516,0.21806467865111792
Xny0n0s98TpP82sQxfgIMQ,0.23640480078801726,0.2638413736192819,0.4386089913211894,0.26567700017030016
GQRql4WEd_tdMXJDzb7WIA,0.23487196416443035,0.32244269246308593,0.23544928752032038,0.2232416011436477
nqiTujxNtEpA8dPATEQRrg,0.1781932301356828,0.22826463348736548,0.3736513001808914,0.13793732836723158
uzsMilozioxCenzyXbVMmw,0.3336635501677618,0.22173048503642662,0.31102458972968505,0.4016837359056429
IYpaW7h8aPYKIK84_ZKMIg,0.37641767737604426,0.31261470481568954,0.3471479509683022,0.4167434893202183
huYgyzdbIwj2JF3U4fGT6w,0.0,0.0,0.0,0.0
bCWB4Lirn--Z8DkMCagoaw,0.0,0.0,0.0,0.0
VQGetWNN1f0dMWQ6ehDAVg,0.28070809320056545,0.2702787006058168,0.29835066749229133,0.3379794818940062
nO0UrzXWSzWkghUGL7fxuw,0.14981555167357866,0.19206426785256955,0.3263852112798425,0.23269761627159538
cd5Utm93d5Ta_F4e8A3pCA,0.2727344480945312,0.41077869170549364,0.2730031267257609,0.19738741993996248
QeqedxEzl0jmMacp_xLmRQ,0.4162949098053357,0.43482826519007833,0.29004392963099956,0.29141473491482245
dcrL22ant20s1thjdVGhLw,0.22758099640228244,0.25817402092464004,0.31773963731223437,0.3315044044862435
TaR8jFGD5OvHaY_ve7m4Rw,0.5289148039829125,0.49740566357677524,0.43813220449282264,0.4714634711334627
Ay2hfgpp8kELkwy76BRWLQ,0.18764051376147164,0.34731609444235134,0.1679209602363077,0.292364974535903
cN0DHOTO1VPBMwDow8OzCw,0.32259097126579667,0.37404213742970804,0.3351177660900293,0.4631328582337134
MiyJTpWv1_mQ5G0A-7L4kA,0.4934084806080329,0.6172683548219375,0.39246852946395655,0.3529167361601212
ToWf7vv3RBbDkz1RARzujQ,0.23276121666609012,0.3963032965358925,0.3546528111354266,0.496876213685373
Vyc16Q_MNfS6cgixdjbMPQ,0.23917077462503336,0.3185162944264528,0.204344207779534,0.30926293000118055
IPF4KcnNTuITlyiaSooD4w,0.5128983185052424,0.3884625628960157,0.419062362925423,0.3619543812019776
eoJfl5vG7X87QhcKb0nt5Q,0.23806130234424724,0.17951293166846333,0.24850387249778058,0.19043165637129614
bMSiHjs2fbKbBNPyuTwhHA,0.23502458888382738,0.19360282887934172,0.18732436171473613,0.2009828240709998
WuPSEvu8pES752S92awAVQ,0.18610143992558986,0.17697061921891838,0.3094001740264324,0.26987511146351845
liPSeXaAfv8jxRGJ717VmQ,0.12040116733396869,0.34213014808473596,0.17823430103566062,0.30113800034819493
Rcx0AQSEmqiuRDE_FUMUGQ,0.24635010135823643,0.3415545340654928,0.4729796632812286,0.4745960814855978
ZWq8Fq13JPDAqt7rPjSwcQ,0.40224747483168655,0.3795189676760472,0.441163764256167,0.4393287685462569
n76C6YBhGlNhupeB8ksiCw,0.3661105127180098,0.25161738388949295,0.23555079667803525,0.33182684603701784
mYi7ta5ix38qaqrxdPEctA,0.35626569080115356,0.3531122992205038,0.41855904016140233,0.3213770047149778
QjEob2WSROiBPVjh0-BfxQ,0.3212202790365704,0.3624477318633591,0.487172479717921,0.49693384541389707
iqxB3ZreU5GjaVLFhxTdBQ,0.2118934558035617,0.26706837012989204,0.2431362613567906,0.39301275715553474
gJFltdjG_NbbNctwRmS3Hg,0.21692708995137222,0.14615988097702245,0.5543961104154115,0.21707731182386397
-N_YCDH4HijYnJ-RisQfHA,0.22292137582815866,0.23989802658408135,0.32424885923115654,0.42338660499168024
DGK2scJteV6vyvJ2xeOYag,0.19339491012866927,0.33898263695296826,0.17225492180661348,0.2994190875181133
RHhjgjO1gVmO_xGCUYqLwA,0.16182328021042108,0.2727706065781903,0.2600254068874907,0.36606705962715796
r6X4klJJdeta0gqTYa-DgQ,0.3920968583328812,0.5614433709596344,0.196891880844047,0.29910509878052416
vO2yhb-bq_yilqF7CyQj8A,0.3122935870509039,0.4281956976397015,0.33706392281046615,0.515561656476524
zCmwErM82hdKl4L2UixDJw,0.26799432172843135,0.33260470398546216,0.13827794124797158,0.16834855825536152
bWI9t-tXQG7FCRCaVd5YRg,0.2320022076477196,0.30719335830382183,0.46927142357050045,0.402120149502862
g5zVkPRW2umfpCuDkan7tQ,0.3021661657099484,0.3345294377160433,0.4168529590398307,0.3665160259593367
HNs2Nf-trqFTDtho4vhfmA,0.20213416084145883,0.24730340513318097,0.36090658284310606,0.260697298244543
s3QwmJ77BR3vAekloPd_pw,0.2830840202748836,0.31986373355736375,0.31209561440588607,0.41880016104537415
QToLw4ijAdErQ906aqr5aw,0.38587880383883316,0.4465380772067033,0.5033403491023983,0.3727565594319749
K6fYrrTorlpXmqutRcrHzg,0.16194345474574554,0.2117908673881455,0.46677711615280565,0.1742065726411078
48GIryCZOX7YHpPyimbw2A,0.24685681941372078,0.35511048697789666,0.5175307813408614,0.47941486825914653
ZTg8adZipR3QDoJmFZZqJw,0.1346975147862982,0.181855237906813,0.2569328809626014,0.21584647495957046
X2FAEOuFtWq4TGmN8NEmjQ,0.19374191258247067,0.28258641876382595,0.2283349576076565,0.2315604260089238
bRAQFWRxN4lh9WogWxLJ9g,0.42010194711843346,0.282361016409379,0.42758338188042144,0.3062092543845776
e1RcTvtihmYdf8At7hLgRw,0.14584163164918135,0.11974989302793146,0.27878436697538644,0.2348873945619667
QEJcn8DSoPDRWPVQzcPW1A,0.5471672921042816,0.5079378920151459,0.3274753338832432,0.635947383230143
XOQoN3C_uZzdeNLZzGv1Rw,0.26753853950324136,0.23283115252334957,0.2127407482992217,0.4861571626146055
wohnV9hjNfbXJusIOseSXQ,0.5452190314310813,0.5747644987598238,0.647228394319039,0.633072235844535
9JUynLfWPwe1X9gsJS6FTA,0.21556327223302643,0.4145890218669827,0.17086304884438508,0.21050487067417317
Xmhc0rDJ7FyeME9t-GeUtw,0.24439333140735478,0.24766719089713782,0.20482452101199083,0.4538408326698724
yFdYAhGIGzQtp-CRKiR9aQ,0.639632789111136,0.3920746442002248,0.3679716648081726,0.43658705208898035
8bnX7WyIZ_ZMoUNnkkFa_Q,0.36473850721180334,0.39930974221391224,0.5977957943005789,0.46126746277264347
4jdVj7RwhWE5N0yLTCl6Pg,0.5078766987519574,0.4941681407729039,0.7043320268563127,0.617719670045925
H3cMcV9KK3g2pi68lDNsng,0.20966607835886852,0.29702285392948585,0.292050567121784,0.17703809332353948
NfIqgh7zrXLh39mRpZO0RQ,0.26420136528315724,0.310747355670327,0.33612864062298625,0.28399472816259386
nRmTDIs3Gbis9aX2-v1qcw,0.20115146192047645,0.21540786460413058,0.4314026313987829,0.20548483747409557
fjLMMIQW61OtjCuH7drvLA,0.28248430137588254,0.32186968257245285,0.2941634270229664,0.2990307129308455
0S4mVrhhSfTsKRtBF_W_BQ,0.5989472850375053,0.5359238019532582,0.6048287095235952,0.5326308923079764
Gf40Ghm5UXOPjyeURX7s8g,0.2348391055383741,0.41436981730541833,0.38024001022037135,0.4399330532603508
a1eWEC2nkv5ddN-10y3wKg,0.41160562129304956,0.2773997555127365,0.5171619757991076,0.37317339680021044
qMulwUzS64sdQyzcrHX1aA,0.23512279261004387,0.2660179381045188,0.3592868956306163,0.2943183821736267
V2Uvh2cUl3vufW9ChM_jkw,1.2037501545903537,0.39852780911867247,0.4944985387732524,0.3895774820377375
FQLc5vuIhIlROVfcUEyRwA,0.3503194572601528,0.45573444445068695,0.46963384333770897,0.5108818202857824
lZTiB75nCqHc8Q4vGZdmoA,0.611069899174449,0.43862462542341557,0.31648321625590176,0.6470933162049862
2oWKIPhHtZPEAcesqmZuKQ,0.30446255700435826,0.2213522221839921,0.21634327421252905,0.3285676774643811
2r9U0--QqAK0JjL8vxB7mA,0.3418217306437678,0.26844218837317463,0.2812681539591348,0.21300659856133772
tRVx2c89coruPRwYhGTcTw,0.16859170742838064,0.27722473759166744,0.38017255703663094,0.3937857992029008
RsxqZk0wswetGMaaQh2r2Q,0.25505057471910214,0.45078199910673,0.2224801579539929,0.2724981262449104
0P9PCKJBC3TY9Ifcw4Y7Mw,0.34930414336042376,0.43225496749130626,0.15608161997723238,0.4791461532283901
wzj2cMpiDJW0HB3iCvCOYA,0.28490244405833476,0.3468232858256725,0.38734849157527246,0.43715388471409417
bchksAMD4CtI98_s_kJNpg,0.3548383188818241,0.23552417272835982,0.39784729840114025,0.40193558084821673
rFRNjwr6Z3r4agQG-LtluA,0.3043121484483742,0.44938589994644423,0.433755078911071,0.29287344867959886
fZU9ZoMmuzO-b5071LvrWg,0.4800372647484625,0.2944524842190913,0.3354475823304854,0.30845410220978486
be4Abx9_-QGgjgYHNTW8dw,0.7017377276116951,0.4965179612620915,0.5019596101698771,0.4212399232073733
14P-td4m_9jVJvRDd22_Fw,0.7243723072845096,0.4967978068457018,0.7066601803100946,0.5950726888570942
88_7allgDYlxedC9jP1j6w,0.2176742472101158,0.38093712248848666,0.22783019702575616,0.397021987328039
YgHp9MdZ1vVdYyMEro4TtQ,0.24356025106044285,0.3730350637240461,0.19235837039402381,0.1802370182235126
x8oiVIsjfdHUBME1IqCgYg,0.1855815072653413,0.27189937463228103,0.31376539945103527,0.17524434946089787
UAN1e9bhLqQZcgpsZwvHww,0.22912200280145356,0.2612513099562761,0.4459915463225184,0.2638333705438384
lun-Ud4ctC_Khe8N--n-Kg,0.7641052835337543,0.3102530022819989,0.3511208635899995,0.4912913609775129
KHDNU6ivOZL3_7J0y_29oQ,0.38965203816753824,0.35494263033730483,0.3170154072422241,0.3419935595710058
8Xa4wXwNSYbNree-qpB7oQ,0.324324588610901,0.4173430166244759,0.46208132726991485,0.404572157010175
f6swKoBMy4v5X6UR6YadYA,0.27789849210802986,0.2919507709960744,0.29054327942476466,0.36402577180511514
2lcK3d4K7FU6O8wXdWzOmA,0.3385071517545003,0.39194025384702524,0.4263475068358347,0.3481598224937271
KHdYW6Wl4wWXW60by60P0A,0.24236678285865318,0.32650348391538025,0.2614088317475268,0.5175023377106027
wyAKcdWQCXudHY30M0Tq4Q,0.35668450893504083,0.39460781090146585,0.5078899168156147,0.39154221304987474
RBPk-zxoxcficyuCATvraw,0.43473396529103675,0.3292218984237603,0.37157145694723137,0.5261218558439442
fThrN4tfupIGetkrz18JOg,0.36915307280928245,0.33977581815665264,0.23748174126001428,0.3563753515331361
HNv5U4CnJIY5CiwdedVrHQ,0.2520998686317921,0.2554314932475257,0.33636717563559365,0.361093130720654
